PaymentId,InvoiceId,CustomerId,PaymentDate,PaymentAmount,PaymentMethod,PaymentStatus,CreatedBy
PAY-22c07144-a6ef-4f8e-bb36-a1d4f89ba474,INV-22c07144-a6ef-4f8e-bb36-a1d4f89ba474,CID-020,2023-01-04,2936.18,MC,Completed,SampleGen
PAY-b2f7f599-654a-452e-9871-1d3c9e4e8f0f,INV-b2f7f599-654a-452e-9871-1d3c9e4e8f0f,CID-020,2026-04-26,2066.22,VISA,Completed,SampleGen
PAY-dfca1222-a45b-4368-8ebc-e0245049eda5,INV-dfca1222-a45b-4368-8ebc-e0245049eda5,CID-020,2026-01-26,1109.22,VISA,Completed,SampleGen
PAY-617330fa-b689-4f40-a7e9-d2f2c0d514db,INV-617330fa-b689-4f40-a7e9-d2f2c0d514db,CID-020,2023-05-18,2588.19,Discover,Completed,SampleGen
PAY-13e6b4cb-58c5-4556-ae4f-73ef456d7a6c,INV-13e6b4cb-58c5-4556-ae4f-73ef456d7a6c,CID-021,2026-01-01,1348.45,Discover,Completed,SampleGen
PAY-1917bc1f-b6f1-4b92-b280-daeb465d116f,INV-1917bc1f-b6f1-4b92-b280-daeb465d116f,CID-021,2021-02-12,3044.96,MC,Completed,SampleGen
PAY-44534894-95a0-4992-bea4-a196113bf610,INV-44534894-95a0-4992-bea4-a196113bf610,CID-021,2021-09-14,1935.69,VISA,Completed,SampleGen
PAY-d69842d8-3910-44c8-8dd3-ab9cb4da8e9e,INV-d69842d8-3910-44c8-8dd3-ab9cb4da8e9e,CID-022,2024-01-22,6796.8,AmEx,Completed,SampleGen
PAY-ae44706b-e6d7-427e-9af5-186396b2fe33,INV-ae44706b-e6d7-427e-9af5-186396b2fe33,CID-022,2022-09-06,2925.32,Discover,Completed,SampleGen
PAY-e67aa80a-0503-4b36-83b9-a495c890cc4e,INV-e67aa80a-0503-4b36-83b9-a495c890cc4e,CID-022,2024-05-27,1250.6,VISA,Completed,SampleGen
PAY-9d6adc0c-6ff0-4e93-a308-d0bc03cb64c0,INV-9d6adc0c-6ff0-4e93-a308-d0bc03cb64c0,CID-023,2021-11-27,935.17,AmEx,Completed,SampleGen
PAY-eb248fa5-28c5-4809-b2db-33f0d62d4e1c,INV-eb248fa5-28c5-4809-b2db-33f0d62d4e1c,CID-023,2024-06-28,413.23,PayPal,Completed,SampleGen
PAY-70f285aa-2203-42ad-b5ab-9c8ab9d03f25,INV-70f285aa-2203-42ad-b5ab-9c8ab9d03f25,CID-023,2025-03-10,206.61,PayPal,Completed,SampleGen
PAY-e5a67d6e-70de-4466-9f8b-85de33874746,INV-e5a67d6e-70de-4466-9f8b-85de33874746,CID-023,2023-03-18,587.22,Discover,Completed,SampleGen
PAY-773138c5-96d4-45b6-85c1-5cfa6e69bda2,INV-773138c5-96d4-45b6-85c1-5cfa6e69bda2,CID-024,2025-02-27,3479.94,AmEx,Completed,SampleGen
PAY-2e531c9a-4c5d-42d5-b00e-7d02a9ad2b78,INV-2e531c9a-4c5d-42d5-b00e-7d02a9ad2b78,CID-024,2021-06-05,1054.83,MC,Completed,SampleGen
PAY-c229f380-bb20-4a6d-bf5d-91acd72ece3f,INV-c229f380-bb20-4a6d-bf5d-91acd72ece3f,CID-025,2025-02-08,1565.94,PayPal,Completed,SampleGen
PAY-7afe3120-e9db-49e4-9b57-d7f1cf4b229b,INV-7afe3120-e9db-49e4-9b57-d7f1cf4b229b,CID-025,2022-01-23,4431.49,MC,Completed,SampleGen
PAY-81e02da6-8ca7-49f6-8fc2-03d701270a58,INV-81e02da6-8ca7-49f6-8fc2-03d701270a58,CID-026,2021-10-29,1196.21,MC,Completed,SampleGen
PAY-6106475c-400b-4464-9908-1f4d42064664,INV-6106475c-400b-4464-9908-1f4d42064664,CID-026,2025-10-21,1098.32,VISA,Completed,SampleGen
PAY-56451166-3c2e-46ac-b446-faab7727b3c2,INV-56451166-3c2e-46ac-b446-faab7727b3c2,CID-027,2025-03-05,500.21,MC,Completed,SampleGen
PAY-aa812372-9a26-4919-9097-b7aed17b6fb3,INV-aa812372-9a26-4919-9097-b7aed17b6fb3,CID-027,2024-04-24,1609.45,PayPal,Completed,SampleGen
PAY-3fc4d780-0f79-461a-af99-74ff807afdc5,INV-3fc4d780-0f79-461a-af99-74ff807afdc5,CID-028,2024-12-30,869.99,AmEx,Completed,SampleGen
PAY-39a30c99-1877-4f2e-853a-140b4433598c,INV-39a30c99-1877-4f2e-853a-140b4433598c,CID-028,2023-07-30,3827.93,AmEx,Completed,SampleGen
PAY-e7fb7e69-de83-458e-8a77-6a4b72b56bea,INV-e7fb7e69-de83-458e-8a77-6a4b72b56bea,CID-028,2026-01-20,1631.19,MC,Completed,SampleGen
PAY-f60840a6-d650-4186-821b-60c8bc764892,INV-f60840a6-d650-4186-821b-60c8bc764892,CID-028,2025-10-11,869.98,VISA,Completed,SampleGen
PAY-10aa8d63-d504-4bea-ab22-88a9cd694b7e,INV-10aa8d63-d504-4bea-ab22-88a9cd694b7e,CID-028,2023-04-28,1196.23,AmEx,Completed,SampleGen
PAY-1497e1a5-7e88-4ccd-96a7-29febee93f4c,INV-1497e1a5-7e88-4ccd-96a7-29febee93f4c,CID-028,2023-12-04,946.08,AmEx,Completed,SampleGen
PAY-a1547962-bfe2-4ffc-a5ea-1cb75c218399,INV-a1547962-bfe2-4ffc-a5ea-1cb75c218399,CID-028,2024-10-04,598.11,VISA,Completed,SampleGen
PAY-5fef36b0-407a-4471-8ef5-c4ccd8545c45,INV-5fef36b0-407a-4471-8ef5-c4ccd8545c45,CID-029,2021-08-17,217.49,Discover,Completed,SampleGen
PAY-67a42358-e3cd-4c68-93dc-832b6e31fccf,INV-67a42358-e3cd-4c68-93dc-832b6e31fccf,CID-029,2023-03-07,1674.71,VISA,Completed,SampleGen
PAY-69e5cac6-83f6-4ed4-9ae5-798e6a25e6aa,INV-69e5cac6-83f6-4ed4-9ae5-798e6a25e6aa,CID-029,2024-05-03,2664.31,PayPal,Completed,SampleGen
PAY-6a522eb4-9f30-483e-80b6-7b414b9b9176,INV-6a522eb4-9f30-483e-80b6-7b414b9b9176,CID-030,2023-04-07,1359.33,PayPal,Completed,SampleGen
PAY-19af55c7-9335-45ed-bf94-746ef880f752,INV-19af55c7-9335-45ed-bf94-746ef880f752,CID-031,2024-03-10,1402.8,PayPal,Completed,SampleGen
PAY-bc93ac26-296c-4eff-abdf-9ddd93123654,INV-bc93ac26-296c-4eff-abdf-9ddd93123654,CID-031,2024-03-11,1337.56,MC,Completed,SampleGen
PAY-d194cb6d-abe7-4b68-8280-997dfb13e2d3,INV-d194cb6d-abe7-4b68-8280-997dfb13e2d3,CID-031,2021-12-16,1685.56,VISA,Completed,SampleGen
PAY-72e011d0-88c2-4088-b4d9-a0f242ae3ff0,INV-72e011d0-88c2-4088-b4d9-a0f242ae3ff0,CID-032,2022-09-24,630.74,PayPal,Completed,SampleGen
PAY-068c5217-6baf-48f9-b3fc-d3a2bbc7d23a,INV-068c5217-6baf-48f9-b3fc-d3a2bbc7d23a,CID-032,2022-05-09,1957.48,MC,Completed,SampleGen
PAY-691d3881-ef61-4666-a3d1-7e73f839830d,INV-691d3881-ef61-4666-a3d1-7e73f839830d,CID-032,2026-02-03,1739.95,Discover,Completed,SampleGen
PAY-1525976c-dccf-49af-bb42-f57ee61b7410,INV-1525976c-dccf-49af-bb42-f57ee61b7410,CID-032,2024-06-05,478.45,VISA,Completed,SampleGen
PAY-8884a52a-94a9-4875-a171-3dddf45f8b55,INV-8884a52a-94a9-4875-a171-3dddf45f8b55,CID-033,2025-12-18,1468.06,VISA,Completed,SampleGen
PAY-d12b198d-a784-4927-9710-cbd45d140860,INV-d12b198d-a784-4927-9710-cbd45d140860,CID-034,2022-06-17,1478.94,VISA,Completed,SampleGen
PAY-35799cd9-4047-4bdc-bc17-c850ed30bde0,INV-35799cd9-4047-4bdc-bc17-c850ed30bde0,CID-034,2023-06-14,685.1,VISA,Completed,SampleGen
PAY-270742e6-b54e-4f45-a685-fce100233190,INV-270742e6-b54e-4f45-a685-fce100233190,CID-035,2023-07-23,587.21,VISA,Completed,SampleGen
PAY-afbfe940-22f0-4f4d-a184-df0813f4bbcc,INV-afbfe940-22f0-4f4d-a184-df0813f4bbcc,CID-036,2025-01-24,5937.67,Discover,Completed,SampleGen
PAY-a093da65-7c29-465c-a5fa-ab1d24c6ed9a,INV-a093da65-7c29-465c-a5fa-ab1d24c6ed9a,CID-036,2021-03-12,1848.71,VISA,Completed,SampleGen
PAY-f261fdd2-e00f-41cb-98fa-0e77f0f610db,INV-f261fdd2-e00f-41cb-98fa-0e77f0f610db,CID-037,2022-12-17,978.72,VISA,Completed,SampleGen
PAY-2cadfe74-c253-4ec0-8405-9500f85e3bee,INV-2cadfe74-c253-4ec0-8405-9500f85e3bee,CID-037,2026-03-29,1011.33,Discover,Completed,SampleGen
PAY-a311228b-06a8-4787-ac62-bd339c63c2c1,INV-a311228b-06a8-4787-ac62-bd339c63c2c1,CID-037,2023-09-01,826.46,Discover,Completed,SampleGen
PAY-718fd028-df34-4681-b349-4ab84dbe58c4,INV-718fd028-df34-4681-b349-4ab84dbe58c4,CID-038,2023-05-06,3153.69,MC,Completed,SampleGen
PAY-3c80940a-b2ad-470c-a90a-7e29db114f3b,INV-3c80940a-b2ad-470c-a90a-7e29db114f3b,CID-038,2022-01-28,978.74,VISA,Completed,SampleGen
PAY-93837057-f43c-4379-92fa-e8ac54ae30d3,INV-93837057-f43c-4379-92fa-e8ac54ae30d3,CID-038,2026-01-12,2990.57,MC,Completed,SampleGen
PAY-9b4c4f95-7af1-4e74-9ee5-a4d8a6d7a414,INV-9b4c4f95-7af1-4e74-9ee5-a4d8a6d7a414,CID-039,2024-04-09,859.09,VISA,Completed,SampleGen
PAY-d14f1518-8415-4ca4-b2cc-e7ba59bdf316,INV-d14f1518-8415-4ca4-b2cc-e7ba59bdf316,CID-039,2021-09-22,1729.06,VISA,Completed,SampleGen
PAY-f02a404f-fc9c-4ae7-9fc7-b3605bae454e,INV-f02a404f-fc9c-4ae7-9fc7-b3605bae454e,CID-039,2025-02-02,1957.48,VISA,Completed,SampleGen
PAY-4a470446-f780-4383-86eb-13d019f1beb0,INV-4a470446-f780-4383-86eb-13d019f1beb0,CID-039,2024-03-31,652.48,VISA,Completed,SampleGen
PAY-31877ee9-d56c-405e-b8c4-ec55956cbfee,INV-31877ee9-d56c-405e-b8c4-ec55956cbfee,CID-039,2022-08-31,1739.97,VISA,Completed,SampleGen
PAY-390b7373-b73a-4344-af89-22d32dd3d075,INV-390b7373-b73a-4344-af89-22d32dd3d075,CID-039,2023-06-21,1130.97,AmEx,Completed,SampleGen
PAY-2572439f-0c3a-4976-a28c-c4b51226c7ee,INV-2572439f-0c3a-4976-a28c-c4b51226c7ee,CID-040,2024-10-27,543.73,MC,Completed,SampleGen
PAY-86c0399a-17da-4be2-9014-1c90277fa68f,INV-86c0399a-17da-4be2-9014-1c90277fa68f,CID-040,2023-07-22,2446.81,VISA,Completed,SampleGen
PAY-5ed9a158-75c7-4bee-a5e7-b886a6b953f8,INV-5ed9a158-75c7-4bee-a5e7-b886a6b953f8,CID-040,2024-04-30,1391.94,MC,Completed,SampleGen
PAY-650155a1-a490-4e7f-b6cd-2b249d2c2d20,INV-650155a1-a490-4e7f-b6cd-2b249d2c2d20,CID-041,2022-09-12,2392.47,VISA,Completed,SampleGen
PAY-2a83e910-ac0c-4fb1-8073-480b886c973f,INV-2a83e910-ac0c-4fb1-8073-480b886c973f,CID-041,2024-09-24,978.72,VISA,Completed,SampleGen
PAY-75512bc7-2077-4f44-9622-35efec236dd7,INV-75512bc7-2077-4f44-9622-35efec236dd7,CID-042,2025-02-09,1413.73,VISA,Completed,SampleGen
PAY-913ab09b-96cc-4241-99f5-81e83c47fcef,INV-913ab09b-96cc-4241-99f5-81e83c47fcef,CID-042,2025-02-01,978.73,MC,Completed,SampleGen
PAY-b763befc-bbfd-4727-ae37-6897a14cb07a,INV-b763befc-bbfd-4727-ae37-6897a14cb07a,CID-042,2025-12-21,2898.12,AmEx,Completed,SampleGen
PAY-63d5bab1-8a3c-4dd0-b29a-1d5706710c56,INV-63d5bab1-8a3c-4dd0-b29a-1d5706710c56,CID-042,2021-12-09,772.09,AmEx,Completed,SampleGen
PAY-294d31d8-6554-44fd-abc8-5a2fc58eda0f,INV-294d31d8-6554-44fd-abc8-5a2fc58eda0f,CID-042,2022-08-30,1413.73,PayPal,Completed,SampleGen
PAY-6b7278dc-d10a-4f15-a942-d0daa35a1440,INV-6b7278dc-d10a-4f15-a942-d0daa35a1440,CID-042,2024-05-17,445.84,AmEx,Completed,SampleGen
PAY-b0b961c1-f11c-4f68-ade5-71b017b29c51,INV-b0b961c1-f11c-4f68-ade5-71b017b29c51,CID-042,2025-12-28,978.73,AmEx,Completed,SampleGen
PAY-c40615b3-34d7-4893-8705-900815db35b2,INV-c40615b3-34d7-4893-8705-900815db35b2,CID-043,2021-04-08,1402.83,VISA,Completed,SampleGen
PAY-de370de3-cb54-4d7a-adef-148bd5aff335,INV-de370de3-cb54-4d7a-adef-148bd5aff335,CID-043,2023-06-23,967.84,MC,Completed,SampleGen
PAY-3281c79f-90f6-4c00-907a-fa48ac546216,INV-3281c79f-90f6-4c00-907a-fa48ac546216,CID-044,2021-02-04,5850.69,MC,Completed,SampleGen
PAY-a8a80054-3208-4bd6-a139-b3b4ad3265f0,INV-a8a80054-3208-4bd6-a139-b3b4ad3265f0,CID-044,2023-01-08,869.98,PayPal,Completed,SampleGen
PAY-983daf2c-4fd7-4ad1-b9f9-1dce4950dbd3,INV-983daf2c-4fd7-4ad1-b9f9-1dce4950dbd3,CID-045,2021-03-15,1196.23,VISA,Completed,SampleGen
PAY-9f1c39c0-45ef-43d3-9682-a89ed0f753d6,INV-9f1c39c0-45ef-43d3-9682-a89ed0f753d6,CID-045,2023-03-02,260.98,Discover,Completed,SampleGen
PAY-682f7044-6311-4a3d-b0dd-e18daa7350c6,INV-682f7044-6311-4a3d-b0dd-e18daa7350c6,CID-046,2022-08-25,434.99,MC,Completed,SampleGen
PAY-6ae0c17e-5a06-4345-b241-8645d8bb1c78,INV-6ae0c17e-5a06-4345-b241-8645d8bb1c78,CID-046,2021-10-16,706.86,AmEx,Completed,SampleGen
PAY-907b754e-aa1a-45e6-a348-14f8b25c4e50,INV-907b754e-aa1a-45e6-a348-14f8b25c4e50,CID-046,2022-12-25,326.24,MC,Completed,SampleGen
PAY-9dd91382-638f-49b6-b8b4-56143a2454bd,INV-9dd91382-638f-49b6-b8b4-56143a2454bd,CID-046,2026-02-07,685.09,MC,Completed,SampleGen
PAY-ba6034a4-2e50-4a45-834f-344f88e3e246,INV-ba6034a4-2e50-4a45-834f-344f88e3e246,CID-047,2024-06-06,1957.46,MC,Completed,SampleGen
PAY-908650d0-4392-4203-be60-d73635939712,INV-908650d0-4392-4203-be60-d73635939712,CID-047,2022-05-10,1544.21,VISA,Completed,SampleGen
PAY-ab62c3f4-6e85-4645-bc6d-0f21cfc18b6f,INV-ab62c3f4-6e85-4645-bc6d-0f21cfc18b6f,CID-047,2024-10-02,891.71,VISA,Completed,SampleGen
PAY-b00d9352-db07-44f0-a07d-f11358bf34e6,INV-b00d9352-db07-44f0-a07d-f11358bf34e6,CID-048,2021-05-17,173.98,PayPal,Completed,SampleGen
PAY-5e75e241-460a-48e1-aead-39208791ac9c,INV-5e75e241-460a-48e1-aead-39208791ac9c,CID-048,2026-03-16,217.49,AmEx,Completed,SampleGen
PAY-b5d61273-4b55-4e6f-8fc9-5a2096e76656,INV-b5d61273-4b55-4e6f-8fc9-5a2096e76656,CID-049,2026-01-31,3860.57,PayPal,Completed,SampleGen
