InvoiceId,InvoiceNumber,CustomerId,OrderId,InvoiceDate,DueDate,SubTotal,TaxAmount,TotalAmount,InvoiceStatus,CreatedBy
INV-8061c899-beef-495f-a1f7-301d0acac9e5,IS300049,CID-017,8061c899-beef-495f-a1f7-301d0acac9e5,2025-06-06,2025-07-06,1219.95,106.75,1326.7,Paid,SampleGen
INV-f0aaa547-989e-4858-b8ce-2c84b0e64e0e,IS300050,CID-017,f0aaa547-989e-4858-b8ce-2c84b0e64e0e,2025-07-09,2025-08-08,1739.93,152.25,1892.18,Paid,SampleGen
INV-dc2055ec-6717-493c-8be1-c6569c1644dc,IS300051,CID-017,dc2055ec-6717-493c-8be1-c6569c1644dc,2025-07-20,2025-08-19,2059.94,180.25,2240.19,Paid,SampleGen
INV-ea78b3d2-fd58-4edf-81be-a86d22b4b778,IS300052,CID-017,ea78b3d2-fd58-4edf-81be-a86d22b4b778,2026-01-04,2026-02-03,2614.95,228.81,2843.76,Paid,SampleGen
INV-e19940ea-7738-47b2-910a-ea898bc746eb,IS300053,CID-017,e19940ea-7738-47b2-910a-ea898bc746eb,2026-01-14,2026-02-13,1159.94,101.5,1261.44,Paid,SampleGen
INV-3e54fe9e-961a-4c04-8a03-c7de0533025c,IS300054,CID-018,3e54fe9e-961a-4c04-8a03-c7de0533025c,2025-12-23,2026-01-22,1749.98,153.12,1903.1,Paid,SampleGen
INV-01a3cedf-1262-4cd5-ad47-248674a3c6fb,IS300055,CID-018,01a3cedf-1262-4cd5-ad47-248674a3c6fb,2025-10-07,2025-11-06,399.98,35.0,434.98,Paid,SampleGen
INV-33894b6f-bad6-4ff4-8e84-ee8541ec8e6f,IS300056,CID-018,33894b6f-bad6-4ff4-8e84-ee8541ec8e6f,2026-03-16,2026-04-15,1799.98,157.5,1957.48,Paid,SampleGen
INV-31047959-7f32-4fc2-8f90-fc93eee6255a,IS300057,CID-018,31047959-7f32-4fc2-8f90-fc93eee6255a,2025-06-04,2025-07-04,1549.96,135.62,1685.58,Paid,SampleGen
INV-97e3c263-6c38-42f4-ad1e-2b5d026274e9,IS300058,CID-019,97e3c263-6c38-42f4-ad1e-2b5d026274e9,2026-02-07,2026-03-09,1099.97,96.25,1196.22,Paid,SampleGen
INV-69451c94-371f-4c1f-aacb-3fba6f68f921,IS300059,CID-019,69451c94-371f-4c1f-aacb-3fba6f68f921,2025-12-13,2026-01-12,1859.96,162.75,2022.71,Paid,SampleGen
INV-3a332bac-e0cb-4bbe-acf7-0519a484c558,IS300060,CID-019,3a332bac-e0cb-4bbe-acf7-0519a484c558,2026-02-11,2026-03-13,5049.93,441.87,5491.8,Paid,SampleGen
INV-dde0700f-0cd5-4130-9bb1-77b85e592cb0,IS300061,CID-019,dde0700f-0cd5-4130-9bb1-77b85e592cb0,2025-08-28,2025-09-27,1759.96,154.0,1913.96,Paid,SampleGen
INV-1bd840e1-0925-41fa-9253-0bcf40d74aac,IS300062,CID-020,1bd840e1-0925-41fa-9253-0bcf40d74aac,2026-03-06,2026-04-05,659.96,57.75,717.71,Paid,SampleGen
INV-a3c01f13-2bfd-4069-ae4a-fed9655b11ca,IS300063,CID-020,a3c01f13-2bfd-4069-ae4a-fed9655b11ca,2026-01-03,2026-02-02,1599.96,140.0,1739.96,Paid,SampleGen
INV-b4c10fbf-88b7-4019-9539-d5918d3dca17,IS300064,CID-020,b4c10fbf-88b7-4019-9539-d5918d3dca17,2025-07-30,2025-08-29,809.95,70.87,880.82,Paid,SampleGen
INV-44d6bfe5-fbb9-49de-9de4-3d0a698ed7fd,IS300065,CID-020,44d6bfe5-fbb9-49de-9de4-3d0a698ed7fd,2025-08-14,2025-09-13,239.98,21.0,260.98,Paid,SampleGen
INV-95285648-b01e-4178-bf30-06af4429cb83,IS300066,CID-020,95285648-b01e-4178-bf30-06af4429cb83,2025-06-14,2025-07-14,309.98,27.12,337.1,Paid,SampleGen
INV-0fde4638-3f4f-4f97-80d3-1f137aec707f,IS300067,CID-021,0fde4638-3f4f-4f97-80d3-1f137aec707f,2025-12-20,2026-01-19,549.99,48.12,598.11,Paid,SampleGen
INV-99de3bf5-fef5-424a-ad1c-be057a5198cc,IS300068,CID-021,99de3bf5-fef5-424a-ad1c-be057a5198cc,2025-10-02,2025-11-01,2579.93,225.75,2805.68,Paid,SampleGen
INV-6b985571-e96d-41bb-b5ab-49ab5637680d,IS300069,CID-022,6b985571-e96d-41bb-b5ab-49ab5637680d,2026-01-05,2026-02-04,3649.94,319.37,3969.31,Paid,SampleGen
INV-f990085c-dd78-4fab-bd37-24b3e49786bc,IS300070,CID-022,f990085c-dd78-4fab-bd37-24b3e49786bc,2026-01-26,2026-02-25,2749.95,240.62,2990.57,Paid,SampleGen
INV-6cfd6b29-da3d-4606-b47b-4d902f4c554e,IS300071,CID-022,6cfd6b29-da3d-4606-b47b-4d902f4c554e,2026-02-27,2026-03-29,4349.93,380.62,4730.55,Paid,SampleGen
INV-9eb6b331-5b8a-4b0d-ada0-dd4b79e9e3ec,IS300072,CID-022,9eb6b331-5b8a-4b0d-ada0-dd4b79e9e3ec,2025-07-27,2025-08-26,2099.97,183.75,2283.72,Paid,SampleGen
INV-7427946a-9a14-435a-aafb-001f6a94abb4,IS300073,CID-023,7427946a-9a14-435a-aafb-001f6a94abb4,2025-09-15,2025-10-15,919.95,80.5,1000.45,Paid,SampleGen
INV-f6788b66-689f-4f78-94ae-45791ebcc224,IS300074,CID-023,f6788b66-689f-4f78-94ae-45791ebcc224,2026-02-11,2026-03-13,3399.93,297.5,3697.43,Paid,SampleGen
INV-f604e556-2126-4739-920a-6f13d88b3c57,IS300075,CID-023,f604e556-2126-4739-920a-6f13d88b3c57,2025-10-01,2025-10-31,79.99,7.0,86.99,Paid,SampleGen
INV-18de284a-a50f-46f8-9a2b-dfd59d37db39,IS300076,CID-023,18de284a-a50f-46f8-9a2b-dfd59d37db39,2025-12-26,2026-01-25,2199.94,192.5,2392.44,Paid,SampleGen
INV-1b132820-c69f-4c43-bacc-a054894e4155,IS300077,CID-023,1b132820-c69f-4c43-bacc-a054894e4155,2025-11-24,2025-12-24,1299.95,113.75,1413.7,Paid,SampleGen
INV-43a06fa0-3d76-4a2d-b107-667f05049bc3,IS300078,CID-023,43a06fa0-3d76-4a2d-b107-667f05049bc3,2025-06-13,2025-07-13,959.97,84.0,1043.97,Paid,SampleGen
INV-2fb6c68a-b428-42ce-86c0-40baed2f60fa,IS300079,CID-023,2fb6c68a-b428-42ce-86c0-40baed2f60fa,2025-06-18,2025-07-18,679.92,59.5,739.42,Paid,SampleGen
INV-6808bf07-52be-4816-ae3c-0c12720b2eb4,IS300080,CID-024,6808bf07-52be-4816-ae3c-0c12720b2eb4,2026-02-25,2026-03-27,29.98,2.62,32.6,Paid,SampleGen
INV-9461d0b5-6614-4ff4-a200-e48504bb142e,IS300081,CID-024,9461d0b5-6614-4ff4-a200-e48504bb142e,2025-09-06,2025-10-06,349.99,30.62,380.61,Paid,SampleGen
INV-b16aa277-b75f-49eb-9b27-13c7f05808ad,IS300082,CID-025,b16aa277-b75f-49eb-9b27-13c7f05808ad,2026-02-24,2026-03-26,1299.96,113.74,1413.7,Paid,SampleGen
INV-d2640eac-f12a-45ea-abe7-c3776e69ef15,IS300083,CID-026,d2640eac-f12a-45ea-abe7-c3776e69ef15,2025-11-26,2025-12-26,379.98,33.25,413.23,Paid,SampleGen
INV-2042c5cb-e5a0-48ba-b82e-8b3331bcbc99,IS300084,CID-026,2042c5cb-e5a0-48ba-b82e-8b3331bcbc99,2025-09-26,2025-10-26,4629.95,405.12,5035.07,Paid,SampleGen
INV-61a2a427-1380-4242-a8f3-61b74a76a4dd,IS300085,CID-026,61a2a427-1380-4242-a8f3-61b74a76a4dd,2025-10-30,2025-11-29,3149.96,275.62,3425.58,Paid,SampleGen
INV-6e9c44d4-3aee-4ca1-a259-99495f9578fe,IS300086,CID-026,6e9c44d4-3aee-4ca1-a259-99495f9578fe,2025-08-31,2025-09-30,3979.93,348.25,4328.18,Paid,SampleGen
INV-771788d9-ecd0-4d4e-b5ed-2dce903b7904,IS300087,CID-027,771788d9-ecd0-4d4e-b5ed-2dce903b7904,2026-01-10,2026-02-09,2079.96,181.99,2261.95,Paid,SampleGen
INV-927be4b4-6f63-44b4-a350-21fa02ee5754,IS300088,CID-028,927be4b4-6f63-44b4-a350-21fa02ee5754,2025-08-08,2025-09-07,799.99,70.0,869.99,Paid,SampleGen
INV-a24af08b-1f1c-4552-869e-4171699e6622,IS300089,CID-028,a24af08b-1f1c-4552-869e-4171699e6622,2025-08-10,2025-09-09,879.95,77.0,956.95,Paid,SampleGen
INV-1086a95a-f7a5-4cef-a948-4f3c7359e2d7,IS300090,CID-028,1086a95a-f7a5-4cef-a948-4f3c7359e2d7,2025-06-14,2025-07-14,1359.96,118.99,1478.95,Paid,SampleGen
INV-7dec4a75-5e4d-46e0-97be-54feb02dbdad,IS300091,CID-029,7dec4a75-5e4d-46e0-97be-54feb02dbdad,2025-11-16,2025-12-16,1719.94,150.5,1870.44,Paid,SampleGen
INV-d1847c4b-f649-40fb-89c7-98e479686bba,IS300092,CID-029,d1847c4b-f649-40fb-89c7-98e479686bba,2026-03-05,2026-04-04,709.95,62.12,772.07,Paid,SampleGen
INV-05880dcb-c606-4c39-9f0b-6d9526bd1a24,IS300093,CID-029,05880dcb-c606-4c39-9f0b-6d9526bd1a24,2026-02-10,2026-03-12,2349.96,205.62,2555.58,Paid,SampleGen
INV-b6f07a31-50a4-4489-a878-c20df0e82e58,IS300094,CID-030,b6f07a31-50a4-4489-a878-c20df0e82e58,2025-08-11,2025-09-10,1094.94,95.81,1190.75,Paid,SampleGen
INV-8f3a4624-a8ac-4816-9b99-5c43e9903044,IS300095,CID-030,8f3a4624-a8ac-4816-9b99-5c43e9903044,2026-01-31,2026-03-02,3209.94,280.87,3490.81,Paid,SampleGen
INV-803772b7-46f1-40ba-b131-e2d84e01f67c,IS300096,CID-031,803772b7-46f1-40ba-b131-e2d84e01f67c,2025-10-18,2025-11-17,2429.95,212.62,2642.57,Paid,SampleGen
INV-5b1dab86-2d2f-4daa-abf3-f8007cc8b204,IS300097,CID-031,5b1dab86-2d2f-4daa-abf3-f8007cc8b204,2025-08-28,2025-09-27,1599.98,140.0,1739.98,Paid,SampleGen
INV-da86fed6-5a24-4959-aea6-a2cbddd12c60,IS300098,CID-031,da86fed6-5a24-4959-aea6-a2cbddd12c60,2026-02-04,2026-03-06,579.99,50.75,630.74,Paid,SampleGen
INV-785c87d1-b50d-402e-96bc-2aaa167fdbe7,IS300099,CID-032,785c87d1-b50d-402e-96bc-2aaa167fdbe7,2026-01-10,2026-02-09,4499.93,393.75,4893.68,Paid,SampleGen
INV-220e40c1-3a4f-4279-8a4b-eed1664c4410,IS300100,CID-032,220e40c1-3a4f-4279-8a4b-eed1664c4410,2026-03-15,2026-04-14,1839.94,160.99,2000.93,Paid,SampleGen
INV-70449546-f0c3-4d49-89c8-bfac16db55a1,IS300101,CID-033,70449546-f0c3-4d49-89c8-bfac16db55a1,2025-10-06,2025-11-05,1209.93,105.87,1315.8,Paid,SampleGen
INV-cbe36393-ab1d-4aa4-8c45-a48581be49b6,IS300102,CID-034,cbe36393-ab1d-4aa4-8c45-a48581be49b6,2025-08-07,2025-09-06,549.95,48.12,598.07,Paid,SampleGen
INV-c200d0a1-e7f8-499a-9726-98a3603cd8a4,IS300103,CID-034,c200d0a1-e7f8-499a-9726-98a3603cd8a4,2025-08-06,2025-09-05,1694.96,148.31,1843.27,Paid,SampleGen
INV-641b3867-0340-4817-b4d5-2d6c1e9e104c,IS300104,CID-035,641b3867-0340-4817-b4d5-2d6c1e9e104c,2025-11-28,2025-12-28,1299.98,113.75,1413.73,Paid,SampleGen
INV-7093e506-238d-48e1-b149-dbc7207f29e0,IS300105,CID-036,7093e506-238d-48e1-b149-dbc7207f29e0,2025-09-26,2025-10-26,1299.98,113.75,1413.73,Paid,SampleGen
INV-1fe04fe4-0e53-4c47-b6a4-7e4531594323,IS300106,CID-036,1fe04fe4-0e53-4c47-b6a4-7e4531594323,2025-11-06,2025-12-06,3779.94,330.75,4110.69,Paid,SampleGen
INV-3b31628d-b4c9-4073-a8ee-6c671d4e1b0b,IS300107,CID-037,3b31628d-b4c9-4073-a8ee-6c671d4e1b0b,2025-07-16,2025-08-15,379.98,33.25,413.23,Paid,SampleGen
INV-662ccfbe-efe6-4fa0-9884-82cd8ef754bb,IS300108,CID-037,662ccfbe-efe6-4fa0-9884-82cd8ef754bb,2025-10-29,2025-11-28,699.97,61.24,761.21,Paid,SampleGen
INV-6d53ae3a-7e6b-4fd1-a719-a18f162d227e,IS300109,CID-038,6d53ae3a-7e6b-4fd1-a719-a18f162d227e,2025-12-26,2026-01-25,449.98,39.37,489.35,Paid,SampleGen
INV-52d9de81-a3f7-41d2-a711-50a61c8dcf8f,IS300110,CID-038,52d9de81-a3f7-41d2-a711-50a61c8dcf8f,2026-01-23,2026-02-22,2749.95,240.62,2990.57,Paid,SampleGen
INV-79393123-f6e0-4c95-b491-0b4cac2bff38,IS300111,CID-038,79393123-f6e0-4c95-b491-0b4cac2bff38,2025-06-28,2025-07-28,599.98,52.5,652.48,Paid,SampleGen
INV-63c39d72-ad8e-441a-ba27-f3776d8da057,IS300112,CID-038,63c39d72-ad8e-441a-ba27-f3776d8da057,2025-10-01,2025-10-31,239.98,21.0,260.98,Paid,SampleGen
INV-a6029073-c627-4a75-af03-9746c21887bc,IS300113,CID-039,a6029073-c627-4a75-af03-9746c21887bc,2026-02-23,2026-03-25,249.99,21.87,271.86,Paid,SampleGen
INV-eb2885c3-1477-4bab-bd27-088c93ba5a99,IS300114,CID-039,eb2885c3-1477-4bab-bd27-088c93ba5a99,2025-09-01,2025-10-01,119.99,10.5,130.49,Paid,SampleGen
INV-66a9b99f-c96c-4de7-bf50-db454997e6b5,IS300115,CID-039,66a9b99f-c96c-4de7-bf50-db454997e6b5,2025-12-05,2026-01-04,2599.93,227.5,2827.43,Paid,SampleGen
INV-6342337c-3481-40d4-b3dc-100393618931,IS300116,CID-039,6342337c-3481-40d4-b3dc-100393618931,2026-01-15,2026-02-14,2499.96,218.75,2718.71,Paid,SampleGen
INV-bdba2703-4de1-4e96-b78a-5da9ef691c60,IS300117,CID-040,bdba2703-4de1-4e96-b78a-5da9ef691c60,2025-10-30,2025-11-29,829.98,72.62,902.6,Paid,SampleGen
INV-a92a06bc-ceff-47af-b549-56b0a2ed5624,IS300118,CID-040,a92a06bc-ceff-47af-b549-56b0a2ed5624,2026-01-25,2026-02-24,2399.96,209.99,2609.95,Paid,SampleGen
INV-c749bad9-72dd-46b7-ba05-729a18349f1e,IS300119,CID-040,c749bad9-72dd-46b7-ba05-729a18349f1e,2025-10-18,2025-11-17,1379.95,120.75,1500.7,Paid,SampleGen
INV-b6febd30-1b32-431c-a17f-a864e0bc3170,IS300120,CID-040,b6febd30-1b32-431c-a17f-a864e0bc3170,2025-11-17,2025-12-17,3489.93,305.37,3795.3,Paid,SampleGen
INV-d932ec2e-b7b7-4c41-9e6b-9b8a693a63d3,IS300121,CID-041,d932ec2e-b7b7-4c41-9e6b-9b8a693a63d3,2025-07-17,2025-08-16,1149.95,100.62,1250.57,Paid,SampleGen
INV-783a7afd-25c4-4dc5-8da5-f1f2b2b7be83,IS300122,CID-041,783a7afd-25c4-4dc5-8da5-f1f2b2b7be83,2025-06-09,2025-07-09,189.99,16.62,206.61,Paid,SampleGen
INV-4b82051f-dbb7-4aff-ad6f-f0dda1c6a44e,IS300123,CID-041,4b82051f-dbb7-4aff-ad6f-f0dda1c6a44e,2025-08-13,2025-09-12,1009.95,88.37,1098.32,Paid,SampleGen
INV-7b5eff57-228b-4439-9471-819a5f031386,IS300124,CID-041,7b5eff57-228b-4439-9471-819a5f031386,2025-07-07,2025-08-06,239.98,21.0,260.98,Paid,SampleGen
INV-5a67660b-a722-4ad7-abd1-e6acb15601f6,IS300125,CID-042,5a67660b-a722-4ad7-abd1-e6acb15601f6,2025-10-14,2025-11-13,1299.98,113.75,1413.73,Paid,SampleGen
INV-40abf18e-d0c5-40b7-8014-fa6424168bb5,IS300126,CID-042,40abf18e-d0c5-40b7-8014-fa6424168bb5,2026-02-01,2026-03-03,1829.95,160.12,1990.07,Paid,SampleGen
INV-a327896c-7f7b-4f26-81f9-5f2ac4c4df43,IS300127,CID-042,a327896c-7f7b-4f26-81f9-5f2ac4c4df43,2025-12-24,2026-01-23,3799.92,332.5,4132.42,Paid,SampleGen
INV-40dac457-42e7-498e-8361-aa4439dfebf8,IS300128,CID-042,40dac457-42e7-498e-8361-aa4439dfebf8,2025-09-14,2025-10-14,899.96,78.75,978.71,Paid,SampleGen
INV-0839f241-ece5-43c4-8a48-0c4a75b5c32e,IS300129,CID-042,0839f241-ece5-43c4-8a48-0c4a75b5c32e,2026-03-20,2026-04-19,239.98,21.0,260.98,Paid,SampleGen
INV-69945d47-db23-4c67-baf0-0db70e3085a8,IS300130,CID-042,69945d47-db23-4c67-baf0-0db70e3085a8,2025-06-09,2025-07-09,379.98,33.25,413.23,Paid,SampleGen
INV-247ad21e-30d9-4713-9042-e2302b06ec54,IS300131,CID-042,247ad21e-30d9-4713-9042-e2302b06ec54,2026-03-27,2026-04-26,3449.94,301.87,3751.81,Paid,SampleGen
INV-24b5cc4e-dd2c-4281-a72e-5928228df03d,IS300132,CID-043,24b5cc4e-dd2c-4281-a72e-5928228df03d,2025-12-24,2026-01-23,569.97,49.87,619.84,Paid,SampleGen
