PurchaseOrderID,PurchaseOrderNumber,SupplierID,SupplierName,OrderDate,ExpectedDeliveryDate,ActualDeliveryDate,Status,TotalOrderValue,DeliveryLocation,OrderedBy,Priority,Notes,CreatedBy,CreatedDate
32,PO-2026-0032,1,Contoso Ltd,2026-01-12,2026-01-26,2026-01-27,Delivered,1794.0,Backup Warehouse,buyer2,Medium,Order for Camping products,system,2026-01-12 12:55:11
33,PO-2025-0033,2,Proseware Inc,2025-12-31,2026-01-10,2026-01-11,Delivered,4370.65,Regional DC,supply_manager,Low,Order for Kitchen products,system,2025-12-31 12:55:11
34,PO-2026-0034,5,Fabrikam,2026-01-30,2026-02-18,2026-02-21,Delivered,15474.9,Regional DC,buyer2,Low,Order for Ski products,system,2026-01-30 12:55:11
35,PO-2025-0035,4,Worldwide Importers,2025-12-16,2026-01-10,2026-01-13,Delivered,8147.63,Backup Warehouse,buyer1,Emergency,Multi-category order,system,2025-12-16 12:55:11
36,PO-2026-0036,3,Alpine Ski House,2026-02-02,2026-02-13,2026-02-13,Delivered,66569.64,Main Warehouse,buyer1,Low,Order for Ski products,system,2026-02-02 12:55:11
37,PO-2026-0037,4,Worldwide Importers,2026-01-01,2026-01-22,2026-01-24,Delivered,100493.31,Main Warehouse,supply_manager,Low,Multi-category order,system,2026-01-01 12:55:11
38,PO-2026-0038,4,Worldwide Importers,2026-01-28,2026-02-17,2026-02-19,Delivered,17988.4,Backup Warehouse,buyer1,High,Multi-category order,system,2026-01-28 12:55:11
39,PO-2026-0039,5,Fabrikam,2026-01-06,2026-01-23,2026-01-25,Delivered,20340.74,Regional DC,buyer2,Low,Order for Ski products,system,2026-01-06 12:55:11
40,PO-2025-0040,4,Worldwide Importers,2025-12-29,2026-01-22,2026-01-24,Delivered,84188.47,Regional DC,buyer2,Medium,Multi-category order,system,2025-12-29 12:55:11
41,PO-2026-0041,3,Alpine Ski House,2026-02-19,2026-03-06,2026-03-08,Delivered,12716.42,Regional DC,supply_manager,Medium,Order for Ski products,system,2026-02-19 12:55:11
42,PO-2026-0042,3,Alpine Ski House,2026-01-22,2026-02-07,2026-02-08,Delivered,27237.53,Main Warehouse,buyer2,High,Order for Ski products,system,2026-01-22 12:55:11
43,PO-2026-0043,1,Contoso Ltd,2026-02-23,2026-03-05,2026-03-06,Delivered,19220.57,Regional DC,buyer1,High,Order for Camping products,system,2026-02-23 12:55:11
44,PO-2026-0044,1,Contoso Ltd,2026-03-07,2026-03-19,,InTransit,8678.49,Regional DC,buyer1,Medium,Order for Camping products,system,2026-03-07 12:55:11
45,PO-2026-0045,5,Fabrikam,2026-01-13,2026-01-31,2026-02-02,Delivered,22867.86,Regional DC,buyer2,Medium,Order for Ski products,system,2026-01-13 12:55:11
46,PO-2025-0046,5,Fabrikam,2025-12-29,2026-01-16,2026-01-16,Delivered,9816.25,Regional DC,buyer1,Low,Order for Ski products,system,2025-12-29 12:55:11
47,PO-2025-0047,1,Contoso Ltd,2025-12-30,2026-01-08,2026-01-11,Delivered,72618.58,Regional DC,buyer2,Medium,Order for Camping products,system,2025-12-30 12:55:11
48,PO-2026-0048,4,Worldwide Importers,2026-01-31,2026-02-26,2026-02-27,Delivered,39739.13,Main Warehouse,buyer2,High,Multi-category order,system,2026-01-31 12:55:11
49,PO-2026-0049,3,Alpine Ski House,2026-02-03,2026-02-20,2026-02-23,Delivered,2647.27,Backup Warehouse,buyer1,Low,Order for Ski products,system,2026-02-03 12:55:11
50,PO-2025-0050,4,Worldwide Importers,2025-12-19,2026-01-14,2026-01-14,Delivered,23332.61,Regional DC,buyer1,Low,Multi-category order,system,2025-12-19 12:55:11
51,PO-2026-0051,1,Contoso Ltd,2026-01-30,2026-02-09,2026-02-10,Delivered,3688.34,Main Warehouse,buyer2,Low,Order for Camping products,system,2026-01-30 12:55:11
52,PO-2025-0052,4,Worldwide Importers,2025-12-27,2026-01-20,2026-01-21,Delivered,32883.87,Main Warehouse,supply_manager,Low,Multi-category order,system,2025-12-27 12:55:11
53,PO-2026-0053,5,Fabrikam,2026-02-15,2026-03-02,2026-03-05,Delivered,27345.35,Main Warehouse,buyer2,Medium,Order for Ski products,system,2026-02-15 12:55:11
54,PO-2026-0054,4,Worldwide Importers,2026-03-08,2026-03-29,,InTransit,85829.16,Backup Warehouse,supply_manager,Medium,Multi-category order,system,2026-03-08 12:55:11
55,PO-2025-0055,3,Alpine Ski House,2025-12-25,2026-01-04,2026-01-05,Delivered,76068.61,Backup Warehouse,buyer1,Low,Order for Ski products,system,2025-12-25 12:55:11
56,PO-2026-0056,5,Fabrikam,2026-02-16,2026-03-03,2026-03-03,Delivered,48742.69,Backup Warehouse,supply_manager,Low,Order for Ski products,system,2026-02-16 12:55:11
57,PO-2026-0057,1,Contoso Ltd,2026-01-29,2026-02-10,2026-02-10,Delivered,12704.43,Backup Warehouse,buyer1,Medium,Order for Camping products,system,2026-01-29 12:55:11
58,PO-2026-0058,5,Fabrikam,2026-01-14,2026-01-26,2026-01-28,Delivered,35338.5,Backup Warehouse,buyer2,High,Order for Ski products,system,2026-01-14 12:55:11
59,PO-2025-0059,2,Proseware Inc,2025-12-19,2025-12-31,2026-01-03,Delivered,15892.95,Main Warehouse,buyer1,Low,Order for Kitchen products,system,2025-12-19 12:55:11
60,PO-2026-0060,1,Contoso Ltd,2026-02-14,2026-02-25,2026-02-26,Delivered,21422.58,Main Warehouse,supply_manager,Low,Order for Camping products,system,2026-02-14 12:55:11
61,PO-2026-0061,2,Proseware Inc,2026-02-06,2026-02-19,2026-02-20,Delivered,56.72,Backup Warehouse,supply_manager,Low,Order for Kitchen products,system,2026-02-06 12:55:11
62,PO-2026-0062,2,Proseware Inc,2026-02-10,2026-02-25,2026-02-26,Delivered,5896.97,Main Warehouse,supply_manager,Medium,Order for Kitchen products,system,2026-02-10 12:55:11
63,PO-2025-0063,1,Contoso Ltd,2025-12-22,2025-12-31,2026-01-02,Delivered,4375.65,Backup Warehouse,buyer1,Medium,Order for Camping products,system,2025-12-22 12:55:11
64,PO-2025-0064,5,Fabrikam,2025-12-21,2026-01-06,2026-01-08,Delivered,43306.92,Regional DC,supply_manager,Medium,Order for Ski products,system,2025-12-21 12:55:11
65,PO-2026-0065,1,Contoso Ltd,2026-01-08,2026-01-19,2026-01-19,Delivered,17268.5,Regional DC,buyer1,High,Order for Camping products,system,2026-01-08 12:55:11
66,PO-2026-0066,2,Proseware Inc,2026-01-14,2026-01-22,2026-01-25,Delivered,13996.12,Main Warehouse,buyer2,Emergency,Order for Kitchen products,system,2026-01-14 12:55:11
67,PO-2025-0067,1,Contoso Ltd,2025-12-31,2026-01-15,2026-01-16,Delivered,28250.44,Regional DC,buyer2,Medium,Order for Camping products,system,2025-12-31 12:55:11
68,PO-2026-0068,3,Alpine Ski House,2026-02-23,2026-03-12,2026-03-15,Delivered,27515.06,Backup Warehouse,buyer1,Low,Order for Ski products,system,2026-02-23 12:55:11
69,PO-2026-0069,5,Fabrikam,2026-03-11,2026-03-26,,Sent,23828.25,Regional DC,buyer1,Low,Order for Ski products,system,2026-03-11 12:55:11
70,PO-2026-0070,4,Worldwide Importers,2026-01-31,2026-02-19,2026-02-20,Delivered,69504.63,Backup Warehouse,supply_manager,Low,Multi-category order,system,2026-01-31 12:55:11
71,PO-2026-0071,1,Contoso Ltd,2026-02-12,2026-02-22,2026-02-23,Delivered,14096.39,Main Warehouse,buyer2,Low,Order for Camping products,system,2026-02-12 12:55:11
72,PO-2025-0072,3,Alpine Ski House,2025-12-27,2026-01-08,2026-01-09,Delivered,9344.19,Backup Warehouse,supply_manager,Low,Order for Ski products,system,2025-12-27 12:55:11
73,PO-2026-0073,1,Contoso Ltd,2026-02-23,2026-03-08,2026-03-09,Delivered,22831.71,Regional DC,buyer2,High,Order for Camping products,system,2026-02-23 12:55:11
74,PO-2026-0074,3,Alpine Ski House,2026-01-09,2026-01-21,2026-01-21,Delivered,48964.8,Main Warehouse,buyer2,Low,Order for Ski products,system,2026-01-09 12:55:11
75,PO-2026-0075,5,Fabrikam,2026-02-09,2026-02-21,2026-02-22,Delivered,24838.8,Backup Warehouse,buyer2,High,Order for Ski products,system,2026-02-09 12:55:11
76,PO-2026-0076,3,Alpine Ski House,2026-03-05,2026-03-18,,Sent,2099.2,Regional DC,buyer1,Low,Order for Ski products,system,2026-03-05 12:55:11
77,PO-2026-0077,4,Worldwide Importers,2026-01-28,2026-02-22,2026-02-25,Delivered,9864.5,Backup Warehouse,buyer1,High,Multi-category order,system,2026-01-28 12:55:11
78,PO-2025-0078,1,Contoso Ltd,2025-12-29,2026-01-08,2026-01-10,Delivered,5412.08,Regional DC,buyer1,Low,Order for Camping products,system,2025-12-29 12:55:11
79,PO-2025-0079,2,Proseware Inc,2025-12-15,2025-12-29,2025-12-29,Delivered,5605.05,Main Warehouse,buyer1,Low,Order for Kitchen products,system,2025-12-15 12:55:11
80,PO-2026-0080,1,Contoso Ltd,2026-01-30,2026-02-12,2026-02-15,Delivered,650.55,Main Warehouse,supply_manager,Medium,Order for Camping products,system,2026-01-30 12:55:11
81,PO-2025-0081,5,Fabrikam,2025-12-16,2025-12-29,2025-12-29,Delivered,51448.98,Backup Warehouse,buyer2,Low,Order for Ski products,system,2025-12-16 12:55:11
82,PO-2025-0082,1,Contoso Ltd,2025-12-14,2025-12-29,2025-12-30,Delivered,9772.1,Backup Warehouse,buyer2,Low,Order for Camping products,system,2025-12-14 12:55:11
83,PO-2026-0083,3,Alpine Ski House,2026-03-12,2026-03-29,,Sent,47330.76,Backup Warehouse,buyer1,Medium,Order for Ski products,system,2026-03-12 12:55:11
84,PO-2025-0084,4,Worldwide Importers,2025-12-27,2026-01-22,2026-01-25,Delivered,30292.87,Backup Warehouse,supply_manager,Low,Multi-category order,system,2025-12-27 12:55:11
85,PO-2025-0085,5,Fabrikam,2025-12-29,2026-01-11,2026-01-11,Delivered,63656.47,Main Warehouse,buyer1,Low,Order for Ski products,system,2025-12-29 12:55:11
86,PO-2026-0086,5,Fabrikam,2026-01-07,2026-01-23,2026-01-24,Delivered,13203.0,Main Warehouse,buyer1,Low,Order for Ski products,system,2026-01-07 12:55:11
87,PO-2026-0087,2,Proseware Inc,2026-02-11,2026-02-22,2026-02-22,Delivered,6307.73,Regional DC,buyer1,Emergency,Order for Kitchen products,system,2026-02-11 12:55:11
88,PO-2025-0088,4,Worldwide Importers,2025-12-27,2026-01-21,2026-01-21,Delivered,87205.27,Regional DC,buyer2,Low,Multi-category order,system,2025-12-27 12:55:11
89,PO-2026-0089,4,Worldwide Importers,2026-01-07,2026-01-26,2026-01-27,Delivered,24359.4,Backup Warehouse,buyer2,Low,Multi-category order,system,2026-01-07 12:55:11
90,PO-2025-0090,5,Fabrikam,2025-12-29,2026-01-15,2026-01-17,Delivered,5985.0,Regional DC,buyer1,Low,Order for Ski products,system,2025-12-29 12:55:11
91,PO-2025-0091,5,Fabrikam,2025-12-26,2026-01-11,2026-01-14,Delivered,34852.29,Backup Warehouse,supply_manager,Medium,Order for Ski products,system,2025-12-26 12:55:11
92,PO-2025-0092,4,Worldwide Importers,2025-12-28,2026-01-17,,InTransit,14660.75,Regional DC,buyer1,Low,Multi-category order,system,2025-12-28 12:55:11
93,PO-2025-0093,5,Fabrikam,2025-12-24,2026-01-10,,InTransit,26700.2,Regional DC,supply_manager,Low,Order for Ski products,system,2025-12-24 12:55:11
94,PO-2026-0094,5,Fabrikam,2026-03-03,2026-03-16,,Sent,18671.56,Backup Warehouse,supply_manager,Low,Order for Ski products,system,2026-03-03 12:55:11
95,PO-2026-0095,4,Worldwide Importers,2026-01-03,2026-01-26,2026-01-28,Delivered,109415.35,Backup Warehouse,supply_manager,High,Multi-category order,system,2026-01-03 12:55:11
96,PO-2026-0096,3,Alpine Ski House,2026-01-27,2026-02-08,2026-02-08,Delivered,1581.06,Backup Warehouse,buyer1,Low,Order for Ski products,system,2026-01-27 12:55:11
97,PO-2025-0097,1,Contoso Ltd,2025-12-23,2026-01-01,2026-01-04,Delivered,9439.26,Regional DC,supply_manager,Medium,Order for Camping products,system,2025-12-23 12:55:11
98,PO-2026-0098,1,Contoso Ltd,2026-02-26,2026-03-06,2026-03-06,Delivered,702.15,Main Warehouse,buyer2,Low,Order for Camping products,system,2026-02-26 12:55:11
99,PO-2026-0099,5,Fabrikam,2026-03-02,2026-03-17,,Confirmed,20050.45,Regional DC,supply_manager,High,Order for Ski products,system,2026-03-02 12:55:11
100,PO-2026-0100,3,Alpine Ski House,2026-01-10,2026-01-22,2026-01-24,Delivered,35796.8,Backup Warehouse,buyer2,High,Order for Ski products,system,2026-01-10 12:55:11
101,PO-2026-0101,5,Fabrikam,2026-01-17,2026-02-04,2026-02-05,Delivered,30455.73,Main Warehouse,buyer2,Low,Order for Ski products,system,2026-01-17 12:55:11
102,PO-2025-0102,3,Alpine Ski House,2025-12-31,2026-01-14,2026-01-17,Delivered,67426.16,Backup Warehouse,buyer1,Medium,Order for Ski products,system,2025-12-31 12:55:11
103,PO-2026-0103,4,Worldwide Importers,2026-02-11,2026-03-07,2026-03-21,Delivered,51713.13,Main Warehouse,buyer2,Low,Multi-category order,system,2026-02-11 12:55:11
104,PO-2026-0104,2,Proseware Inc,2026-03-07,2026-03-16,,Confirmed,4109.77,Regional DC,buyer2,Medium,Order for Kitchen products,system,2026-03-07 12:55:11
105,PO-2025-0105,4,Worldwide Importers,2025-12-28,2026-01-21,2026-01-24,Delivered,8651.03,Main Warehouse,supply_manager,Low,Multi-category order,system,2025-12-28 12:55:11
106,PO-2026-0106,5,Fabrikam,2026-01-17,2026-02-05,2026-02-08,Delivered,16857.23,Regional DC,buyer2,Low,Order for Ski products,system,2026-01-17 12:55:11
107,PO-2026-0107,1,Contoso Ltd,2026-03-07,2026-03-21,,InTransit,38855.62,Main Warehouse,buyer2,High,Order for Camping products,system,2026-03-07 12:55:11
108,PO-2026-0108,5,Fabrikam,2026-03-10,2026-03-25,,InTransit,47965.31,Regional DC,buyer1,Low,Order for Ski products,system,2026-03-10 12:55:11
109,PO-2025-0109,2,Proseware Inc,2025-12-20,2025-12-28,2025-12-31,Delivered,9919.35,Regional DC,supply_manager,Low,Order for Kitchen products,system,2025-12-20 12:55:11
110,PO-2026-0110,2,Proseware Inc,2026-03-11,2026-03-19,,InTransit,66.39,Backup Warehouse,buyer1,High,Order for Kitchen products,system,2026-03-11 12:55:11
111,PO-2025-0111,4,Worldwide Importers,2025-12-27,2026-01-21,2026-01-22,Delivered,84563.73,Regional DC,supply_manager,High,Multi-category order,system,2025-12-27 12:55:11
112,PO-2026-0112,3,Alpine Ski House,2026-02-18,2026-02-28,2026-03-03,Delivered,17236.93,Main Warehouse,buyer1,Low,Order for Ski products,system,2026-02-18 12:55:11
113,PO-2025-0113,1,Contoso Ltd,2025-12-17,2025-12-27,2025-12-30,Delivered,11657.56,Main Warehouse,supply_manager,Medium,Order for Camping products,system,2025-12-17 12:55:11
114,PO-2026-0114,5,Fabrikam,2026-01-29,2026-02-11,2026-02-19,Delivered,29559.59,Main Warehouse,supply_manager,Low,Order for Ski products,system,2026-01-29 12:55:11
115,PO-2026-0115,3,Alpine Ski House,2026-02-02,2026-02-13,2026-02-15,Delivered,3566.4,Main Warehouse,buyer2,Low,Order for Ski products,system,2026-02-02 12:55:11
116,PO-2026-0116,1,Contoso Ltd,2026-01-01,2026-01-09,2026-01-10,Delivered,1506.45,Main Warehouse,buyer1,Medium,Order for Camping products,system,2026-01-01 12:55:11
117,PO-2026-0117,4,Worldwide Importers,2026-02-11,2026-03-02,2026-03-04,Delivered,3702.71,Main Warehouse,buyer1,Low,Multi-category order,system,2026-02-11 12:55:11
118,PO-2026-0118,3,Alpine Ski House,2026-03-08,2026-03-24,,InTransit,12739.63,Backup Warehouse,buyer1,Low,Order for Ski products,system,2026-03-08 12:55:11
119,PO-2026-0119,5,Fabrikam,2026-02-16,2026-02-28,2026-03-03,Delivered,20044.6,Regional DC,buyer1,High,Order for Ski products,system,2026-02-16 12:55:11
120,PO-2025-0120,2,Proseware Inc,2025-12-26,2026-01-05,2026-01-05,Delivered,1370.61,Backup Warehouse,supply_manager,Low,Order for Kitchen products,system,2025-12-26 12:55:11
121,PO-2026-0121,4,Worldwide Importers,2026-01-02,2026-01-24,2026-01-27,Delivered,120214.31,Regional DC,buyer1,Low,Multi-category order,system,2026-01-02 12:55:11
122,PO-2026-0122,4,Worldwide Importers,2026-02-01,2026-02-25,2026-02-28,Delivered,26985.31,Regional DC,supply_manager,Medium,Multi-category order,system,2026-02-01 12:55:11
123,PO-2026-0123,2,Proseware Inc,2026-01-01,2026-01-13,2026-01-15,Delivered,37148.0,Main Warehouse,buyer2,Low,Order for Kitchen products,system,2026-01-01 12:55:11
124,PO-2026-0124,2,Proseware Inc,2026-01-25,2026-02-07,2026-02-08,Delivered,9051.48,Regional DC,buyer1,Low,Order for Kitchen products,system,2026-01-25 12:55:11
125,PO-2026-0125,4,Worldwide Importers,2026-01-18,2026-02-13,2026-02-14,Delivered,11255.0,Backup Warehouse,supply_manager,Low,Multi-category order,system,2026-01-18 12:55:11
126,PO-2026-0126,3,Alpine Ski House,2026-03-01,2026-03-15,,InTransit,1627.52,Backup Warehouse,buyer2,Low,Order for Ski products,system,2026-03-01 12:55:11
127,PO-2026-0127,1,Contoso Ltd,2026-03-10,2026-03-25,,InTransit,14693.76,Backup Warehouse,buyer1,Low,Order for Camping products,system,2026-03-10 12:55:11
128,PO-2026-0128,4,Worldwide Importers,2026-03-10,2026-03-31,,Sent,5414.56,Backup Warehouse,supply_manager,Low,Multi-category order,system,2026-03-10 12:55:11
129,PO-2026-0129,1,Contoso Ltd,2026-02-28,2026-03-15,,Sent,19201.0,Regional DC,buyer2,Low,Order for Camping products,system,2026-02-28 12:55:11
130,PO-2025-0130,5,Fabrikam,2025-12-30,2026-01-18,2026-01-23,Delivered,51482.26,Backup Warehouse,buyer1,Emergency,Order for Ski products,system,2025-12-30 12:55:11
131,PO-2026-0131,5,Fabrikam,2026-02-09,2026-02-23,2026-02-25,Delivered,34493.07,Regional DC,buyer1,Low,Order for Ski products,system,2026-02-09 12:55:11
132,PO-2025-0132,1,Contoso Ltd,2025-12-14,2025-12-28,2025-12-30,Delivered,3972.82,Main Warehouse,buyer2,Low,Order for Camping products,system,2025-12-14 12:55:11
133,PO-2026-0133,2,Proseware Inc,2026-01-08,2026-01-20,2026-01-21,Delivered,14775.72,Regional DC,buyer1,Low,Order for Kitchen products,system,2026-01-08 12:55:11
134,PO-2026-0134,3,Alpine Ski House,2026-01-13,2026-01-25,2026-01-25,Delivered,42364.39,Regional DC,buyer2,Low,Order for Ski products,system,2026-01-13 12:55:11
135,PO-2026-0135,3,Alpine Ski House,2026-03-04,2026-03-18,,Sent,5772.8,Backup Warehouse,buyer1,Medium,Order for Ski products,system,2026-03-04 12:55:11
136,PO-2026-0136,2,Proseware Inc,2026-02-20,2026-03-01,2026-03-02,Delivered,13050.99,Regional DC,buyer2,Low,Order for Kitchen products,system,2026-02-20 12:55:11
137,PO-2026-0137,3,Alpine Ski House,2026-01-30,2026-02-11,2026-02-14,Delivered,18283.81,Backup Warehouse,buyer1,Low,Order for Ski products,system,2026-01-30 12:55:11
138,PO-2025-0138,1,Contoso Ltd,2025-12-30,2026-01-13,2026-01-13,Delivered,39380.58,Regional DC,buyer2,Medium,Order for Camping products,system,2025-12-30 12:55:11
139,PO-2025-0139,4,Worldwide Importers,2025-12-27,2026-01-20,2026-01-21,Delivered,104839.09,Main Warehouse,buyer1,High,Multi-category order,system,2025-12-27 12:55:11
140,PO-2026-0140,4,Worldwide Importers,2026-02-27,2026-03-19,,InTransit,3295.51,Backup Warehouse,buyer1,Low,Multi-category order,system,2026-02-27 12:55:11
141,PO-2026-0141,5,Fabrikam,2026-01-29,2026-02-14,2026-02-16,Delivered,41986.63,Backup Warehouse,buyer1,Low,Order for Ski products,system,2026-01-29 12:55:11
142,PO-2026-0142,5,Fabrikam,2026-01-30,2026-02-17,2026-02-18,Delivered,59640.85,Regional DC,supply_manager,Low,Order for Ski products,system,2026-01-30 12:55:11
143,PO-2025-0143,1,Contoso Ltd,2025-12-14,2025-12-28,2025-12-28,Delivered,27021.76,Backup Warehouse,buyer1,Medium,Order for Camping products,system,2025-12-14 12:55:11
144,PO-2025-0144,3,Alpine Ski House,2025-12-17,2026-01-03,2026-01-04,Delivered,46152.87,Main Warehouse,buyer1,High,Order for Ski products,system,2025-12-17 12:55:11
145,PO-2026-0145,4,Worldwide Importers,2026-02-17,2026-03-13,,Sent,101.18,Main Warehouse,buyer1,Medium,Multi-category order,system,2026-02-17 12:55:11
146,PO-2026-0146,2,Proseware Inc,2026-01-18,2026-01-30,2026-02-02,Delivered,7987.61,Backup Warehouse,supply_manager,Low,Order for Kitchen products,system,2026-01-18 12:55:11
147,PO-2025-0147,4,Worldwide Importers,2025-12-14,2026-01-09,2026-01-11,Delivered,65328.76,Backup Warehouse,buyer1,Low,Multi-category order,system,2025-12-14 12:55:11
148,PO-2026-0148,3,Alpine Ski House,2026-02-06,2026-02-22,2026-02-22,Delivered,46725.03,Regional DC,supply_manager,Low,Order for Ski products,system,2026-02-06 12:55:11
149,PO-2026-0149,5,Fabrikam,2026-03-04,2026-03-16,,Confirmed,50589.25,Regional DC,buyer2,Low,Order for Ski products,system,2026-03-04 12:55:11
150,PO-2026-0150,4,Worldwide Importers,2026-02-01,2026-02-20,2026-02-22,Delivered,309.45,Regional DC,buyer1,Low,Multi-category order,system,2026-02-01 12:55:11
151,PO-2026-0151,3,Alpine Ski House,2026-02-08,2026-02-19,2026-02-20,Delivered,13615.75,Regional DC,buyer1,High,Order for Ski products,system,2026-02-08 12:55:11
152,PO-2025-0152,4,Worldwide Importers,2025-12-23,2026-01-12,2026-01-13,Delivered,46477.3,Backup Warehouse,buyer1,Medium,Multi-category order,system,2025-12-23 12:55:11
