InvoiceId,InvoiceNumber,CustomerId,CustomerAccountId,InvoiceDate,DueDate,InvoiceAmount,IsoCurrencyCode,CreatedBy
INV-aa428aae-1588-4805-a3c7-0c03a58d5122,ID200083,CID-004,CA-0008,2026-02-12,2026-03-14,3769.14,USD,SampleGen
INV-9c55ded9-d937-4926-a3fa-2bbc182f300d,ID200084,CID-004,CA-0008,2026-03-06,2026-04-05,1424.52,USD,SampleGen
INV-6c730ae5-2841-4f88-9929-13f8b2c3d935,ID200085,CID-005,CA-0010,2025-01-12,2025-02-11,1530.46,USD,SampleGen
INV-8b7b3edf-6d56-47b2-a0a6-3007a957d9b6,ID200086,CID-005,CA-0010,2025-02-15,2025-03-17,6474.26,USD,SampleGen
INV-b5b240b2-1e64-4555-9f31-1a9ac0154313,ID200087,CID-005,CA-0010,2025-02-02,2025-03-04,5274.34,USD,SampleGen
INV-f1698bbc-a803-47f1-aad1-cc5b826ddc7c,ID200088,CID-005,CA-0010,2025-03-28,2025-04-27,792.68,USD,SampleGen
INV-b93fec9a-8b69-4cee-b5b7-c1cdef94aa32,ID200089,CID-005,CA-0010,2025-03-24,2025-04-23,1530.48,USD,SampleGen
INV-5a6d88f6-92df-4325-a196-f4904c71eb2c,ID200090,CID-005,CA-0010,2025-04-10,2025-05-10,2448.44,USD,SampleGen
INV-7bf590e8-2911-4ce3-9c4b-4d6ed2477afd,ID200091,CID-005,CA-0010,2025-04-23,2025-05-23,1636.4,USD,SampleGen
INV-0c72a2a5-58b9-4db8-90e9-762133029a11,ID200092,CID-005,CA-0010,2025-05-13,2025-06-12,1943.86,USD,SampleGen
INV-643e3096-5491-45d8-a3fc-cd7d8ed257e3,ID200093,CID-005,CA-0010,2025-05-04,2025-06-03,4566.32,USD,SampleGen
INV-bb2f54c8-4c4b-4def-861f-dca7dbaf9199,ID200094,CID-005,CA-0010,2025-06-26,2025-07-26,4299.12,USD,SampleGen
INV-d9fe9e8b-c571-4dd5-a3aa-5bae10a81ecf,ID200095,CID-005,CA-0010,2025-07-17,2025-08-16,4157.06,USD,SampleGen
INV-9d80576c-f542-4fa1-a5d4-7a6ee6eeef54,ID200096,CID-005,CA-0010,2025-08-05,2025-09-04,1806.0,USD,SampleGen
INV-1c267a25-1063-4007-9c32-b694f7d847bb,ID200097,CID-005,CA-0010,2025-09-24,2025-10-24,5851.02,USD,SampleGen
INV-57e2cd28-98ab-4532-b2f5-87dbbb4e4dd9,ID200098,CID-005,CA-0010,2025-10-09,2025-11-08,6185.94,USD,SampleGen
INV-7a73839c-9a63-4f9c-bef9-7e035650c225,ID200099,CID-005,CA-0010,2025-11-24,2025-12-24,1492.22,USD,SampleGen
INV-3ae9292a-5aa6-41d5-9c91-d5938989eee0,ID200100,CID-005,CA-0010,2025-11-21,2025-12-21,2450.54,USD,SampleGen
INV-fd6a4073-9760-40b4-b05e-7781c22c86da,ID200101,CID-005,CA-0010,2025-12-04,2026-01-03,3056.76,USD,SampleGen
INV-7d511949-ceda-4160-8d8d-698303f73e4f,ID200102,CID-005,CA-0010,2025-12-31,2026-01-30,4227.08,USD,SampleGen
INV-16fc98ee-5cca-4ab6-b107-05db334fff0b,ID200103,CID-005,CA-0010,2025-12-26,2026-01-25,10188.44,USD,SampleGen
INV-0887c526-2583-4452-b276-9885d3f32be6,ID200104,CID-005,CA-0010,2026-01-01,2026-01-31,2302.18,USD,SampleGen
INV-9c27e3e2-791b-4662-8f39-40b4e5e3b68e,ID200105,CID-005,CA-0010,2026-01-06,2026-02-05,898.64,USD,SampleGen
INV-b4e3c6d7-ed77-408b-b4ee-b44f098d0de6,ID200106,CID-005,CA-0010,2026-01-17,2026-02-16,3947.28,USD,SampleGen
INV-5d57a82a-e17e-4ea5-88e1-286b1ed239b0,ID200107,CID-005,CA-0010,2026-02-10,2026-03-12,890.24,USD,SampleGen
INV-3c280b2c-dd18-4a63-b9c2-f26e55c83513,ID200108,CID-005,CA-0010,2026-02-10,2026-03-12,2857.6,USD,SampleGen
INV-76e39506-6052-483b-805d-7d4441c33cd1,ID200109,CID-005,CA-0010,2026-02-02,2026-03-04,5836.12,USD,SampleGen
INV-792e4301-3349-4dc6-98b4-e7fd3ee4a0c5,ID200110,CID-005,CA-0010,2026-03-11,2026-04-10,2401.68,USD,SampleGen
INV-07af2516-c76e-4ac9-abf3-410e98ea1c07,ID200111,CID-005,CA-0010,2026-03-25,2026-04-24,5053.86,USD,SampleGen
INV-a8df4ea2-f83c-4a04-a315-d8bd745a60a8,ID200112,CID-005,CA-0010,2026-04-01,2026-05-01,3090.86,USD,SampleGen
INV-17f0a4cf-96d9-446f-81df-104088f00593,ID200113,CID-006,CA-0012,2025-01-26,2025-02-25,432.38,USD,SampleGen
INV-917bdb87-956e-43b3-a08b-b44e58f37d24,ID200114,CID-006,CA-0012,2025-02-11,2025-03-13,3158.58,USD,SampleGen
INV-e6e941c0-83da-4e54-9818-3ddc1303a9da,ID200115,CID-006,CA-0012,2025-02-04,2025-03-06,1975.76,USD,SampleGen
INV-f2596188-9394-44e2-ace5-64359ddad8bc,ID200116,CID-006,CA-0012,2025-03-08,2025-04-07,2950.88,USD,SampleGen
INV-65212c65-7bdb-465d-9944-79f1f0667623,ID200117,CID-006,CA-0012,2025-03-19,2025-04-18,1042.88,USD,SampleGen
INV-e9c0260c-d98a-4b54-b3a9-3352ff18a45e,ID200118,CID-006,CA-0012,2025-04-16,2025-05-16,754.52,USD,SampleGen
INV-f883085e-bc08-4517-b070-68df3cb11806,ID200119,CID-006,CA-0012,2025-04-28,2025-05-28,4553.48,USD,SampleGen
INV-fdcc6caa-b35b-4a33-b742-af21917c7753,ID200120,CID-006,CA-0012,2025-05-20,2025-06-19,5855.24,USD,SampleGen
INV-add9a8eb-c307-49ad-8e95-efc2215a447b,ID200121,CID-006,CA-0012,2025-05-12,2025-06-11,2671.04,USD,SampleGen
INV-e315f5e5-bbdb-4984-9d0c-6dda9ddea1ee,ID200122,CID-006,CA-0012,2025-05-24,2025-06-23,915.72,USD,SampleGen
INV-6327b2a8-050d-4ca4-87f4-fe4e54011f51,ID200123,CID-006,CA-0012,2025-06-05,2025-07-05,6893.96,USD,SampleGen
INV-fb5dfda6-2100-467f-ba23-ca2bf1a91fb2,ID200124,CID-006,CA-0012,2025-07-16,2025-08-15,404.82,USD,SampleGen
INV-2805bb9d-1ea4-4aab-bf60-ed10f441d8d3,ID200125,CID-006,CA-0012,2025-08-05,2025-09-04,2359.32,USD,SampleGen
INV-fb74b0ad-b679-4afe-9d94-204ea879f43a,ID200126,CID-006,CA-0012,2025-08-08,2025-09-07,1462.54,USD,SampleGen
INV-c8b82157-e02c-46d3-81f6-6e9fe817dfa9,ID200127,CID-006,CA-0012,2025-09-25,2025-10-25,2832.22,USD,SampleGen
INV-f273dcfe-0043-4122-adf6-2de18df58fbc,ID200128,CID-006,CA-0012,2025-09-29,2025-10-29,1150.94,USD,SampleGen
INV-4ccec115-b1bb-494b-9fc3-102c83ee4633,ID200129,CID-006,CA-0012,2025-10-08,2025-11-07,824.44,USD,SampleGen
INV-bf30dc14-27f8-42fe-95ab-7f013dd4b1b4,ID200130,CID-006,CA-0012,2025-11-27,2025-12-27,1746.68,USD,SampleGen
INV-eda02f93-5a84-44e3-8239-28543bd0bc9c,ID200131,CID-006,CA-0012,2025-11-22,2025-12-22,576.48,USD,SampleGen
INV-6a4949b0-7f1c-4a4f-b896-7ff3162a1a1c,ID200132,CID-006,CA-0012,2025-11-13,2025-12-13,1466.82,USD,SampleGen
INV-393a1f9b-da4c-4af5-ae71-89d76ad1739a,ID200133,CID-006,CA-0012,2025-12-25,2026-01-24,964.36,USD,SampleGen
INV-5c317b3c-368d-4b24-9838-c8a1549a68f1,ID200134,CID-006,CA-0012,2025-12-26,2026-01-25,864.84,USD,SampleGen
INV-1d353cb1-fd2f-4235-99cf-f8b019a4ab27,ID200135,CID-006,CA-0012,2025-12-10,2026-01-09,2798.14,USD,SampleGen
INV-999dd506-f2f6-4110-a7d7-85dca4e826c3,ID200136,CID-006,CA-0012,2025-12-20,2026-01-19,845.74,USD,SampleGen
INV-3c852f59-b393-4525-b46e-2c6e3210693c,ID200137,CID-006,CA-0012,2025-12-30,2026-01-29,1106.48,USD,SampleGen
INV-76206b69-4a72-4da1-a456-a7d4cfdd9087,ID200138,CID-006,CA-0012,2026-01-01,2026-01-31,657.04,USD,SampleGen
INV-c5de0b3f-c63e-49ee-b528-07b087298cf4,ID200139,CID-006,CA-0012,2026-01-15,2026-02-14,3805.12,USD,SampleGen
INV-a20ed896-f351-4b52-a3c0-3e3c575c333c,ID200140,CID-006,CA-0012,2026-01-17,2026-02-16,42.38,USD,SampleGen
INV-574ef2e2-ebd5-4083-979b-184545854b66,ID200141,CID-006,CA-0012,2026-01-15,2026-02-14,6563.28,USD,SampleGen
INV-55a1f261-d5d2-4781-b282-9e00e749dc57,ID200142,CID-006,CA-0012,2026-02-03,2026-03-05,667.62,USD,SampleGen
INV-8e9334e1-e195-44b0-8d55-3fd7020ae252,ID200143,CID-006,CA-0012,2026-02-08,2026-03-10,5393.08,USD,SampleGen
INV-fb9fb925-85f9-43de-9594-e8ba33d44979,ID200144,CID-006,CA-0012,2026-02-11,2026-03-13,722.7,USD,SampleGen
INV-fe818676-f904-4766-91f6-bca224ecc046,ID200145,CID-006,CA-0012,2026-02-23,2026-03-25,2904.3,USD,SampleGen
INV-bb1da5df-2473-4f4e-a2c6-559a13afc376,ID200146,CID-006,CA-0012,2026-02-22,2026-03-24,2253.38,USD,SampleGen
INV-ba7a81f9-0a04-4def-b044-2e3b54ace6f4,ID200147,CID-006,CA-0012,2026-03-24,2026-04-23,811.74,USD,SampleGen
INV-c904564e-5fa8-478c-9f7a-d7ff867e440e,ID200148,CID-006,CA-0012,2026-03-17,2026-04-16,5342.18,USD,SampleGen
INV-50643a0b-ec5e-45dd-9b2e-3e57f52a47a7,ID200149,CID-006,CA-0012,2026-03-26,2026-04-25,2376.28,USD,SampleGen
INV-b2729be6-21c0-4923-9746-e5638b3accbe,ID200150,CID-006,CA-0012,2026-03-11,2026-04-10,953.9,USD,SampleGen
INV-66281d7c-5c95-4099-a20d-4d94b769aaa1,ID200151,CID-007,CA-1477,2025-06-13,2025-07-13,298.82,USD,SampleGen
INV-38443b03-093a-4b4d-9e90-5358f1cbd20f,ID200152,CID-007,CA-1477,2025-07-30,2025-08-29,307.3,USD,SampleGen
INV-c3055dba-b7c4-468a-9156-57a606fbe2aa,ID200153,CID-007,CA-1477,2025-12-11,2026-01-10,1880.3,USD,SampleGen
INV-d2b5f056-0ca0-4960-a70c-8071d9209a23,ID200154,CID-007,CA-1477,2026-01-25,2026-02-24,122.92,USD,SampleGen
INV-8d0c202b-d42c-45ed-8972-e5fc0a406885,ID200155,CID-007,CA-1477,2026-03-13,2026-04-12,743.94,USD,SampleGen
INV-52c49f40-5205-4f35-97e1-faa4f187bc71,ID200156,CID-008,CA-0015,2025-02-23,2025-03-25,1318.5,USD,SampleGen
INV-6afe100e-69dd-4bf5-9363-553b0971f5e7,ID200157,CID-008,CA-0015,2025-03-28,2025-04-27,2488.7,USD,SampleGen
INV-e1c77b30-0811-43f6-9bd0-956e7bcd0a16,ID200158,CID-008,CA-0015,2025-03-04,2025-04-03,2537.46,USD,SampleGen
INV-4927589c-1fae-4fdd-94c3-a86907b4aef6,ID200159,CID-008,CA-0015,2025-04-12,2025-05-12,358.18,USD,SampleGen
INV-d3bf630d-9f9d-40a2-99f8-58a1f17e3998,ID200160,CID-008,CA-0015,2025-04-21,2025-05-21,1538.9,USD,SampleGen
INV-56a93028-47fe-427f-999a-74ef15d78ee2,ID200161,CID-008,CA-0015,2025-05-07,2025-06-06,1061.92,USD,SampleGen
INV-576aaeb1-db21-4fb3-a546-66ad8c789398,ID200162,CID-008,CA-0015,2025-05-20,2025-06-19,1806.12,USD,SampleGen
INV-81949113-2e18-4b1f-99cf-7642ebd658eb,ID200163,CID-008,CA-0015,2025-07-14,2025-08-13,746.12,USD,SampleGen
INV-f4912446-5978-46d6-8b56-67af731e300b,ID200164,CID-008,CA-0015,2025-08-24,2025-09-23,438.7,USD,SampleGen
INV-570fc45a-e758-4c62-a064-d9a97296d6db,ID200165,CID-008,CA-0015,2025-09-19,2025-10-19,2268.26,USD,SampleGen
INV-910aeaba-8b80-4938-915d-880201b84463,ID200166,CID-008,CA-0015,2025-10-21,2025-11-20,2247.04,USD,SampleGen
INV-6894eec5-5783-4ee9-a84b-b626afb06c0a,ID200167,CID-008,CA-0015,2025-11-27,2025-12-27,1271.82,USD,SampleGen
INV-aa14cf98-5459-4d64-8cb6-37a78ae0b929,ID200168,CID-008,CA-0015,2025-12-26,2026-01-25,1990.58,USD,SampleGen
INV-bf28f0f9-543b-49a8-9d61-d61b259022e4,ID200169,CID-008,CA-0015,2025-12-02,2026-01-01,2919.12,USD,SampleGen
INV-2f21f008-db18-459a-9b73-27f5bf176b10,ID200170,CID-008,CA-0015,2025-12-27,2026-01-26,3103.5,USD,SampleGen
INV-4694a223-7932-45fa-aa88-383d3f649881,ID200171,CID-008,CA-0015,2025-12-29,2026-01-28,2374.24,USD,SampleGen
INV-3dc2fd4b-1168-477c-8704-c4031b87c86b,ID200172,CID-008,CA-0015,2026-01-18,2026-02-17,1293.1,USD,SampleGen
INV-9c93232a-e1a6-4721-a7f1-ad16418f470e,ID200173,CID-008,CA-0015,2026-01-16,2026-02-15,3008.06,USD,SampleGen
INV-e5aaf916-65ce-4efc-9411-9ec7feff54be,ID200174,CID-008,CA-0015,2026-02-11,2026-03-13,4006.54,USD,SampleGen
INV-75f3e333-0192-4dc6-b19a-3dcfcbdd9316,ID200175,CID-008,CA-0015,2026-02-20,2026-03-22,1288.72,USD,SampleGen
INV-df449c44-c63e-4272-8443-f755136cc9fb,ID200176,CID-008,CA-0015,2026-02-26,2026-03-28,5011.48,USD,SampleGen
INV-255650e4-ed71-4f9a-aa44-67a78b4b28ed,ID200177,CID-008,CA-0015,2026-03-06,2026-04-05,3582.5,USD,SampleGen
INV-4ab32f64-ae76-4a68-a23c-f2531904f21d,ID200178,CID-008,CA-0015,2026-03-15,2026-04-14,2764.24,USD,SampleGen
INV-94bdfa16-5b65-41e9-898b-c18601e4ac00,ID200179,CID-008,CA-0015,2026-03-31,2026-04-30,6431.86,USD,SampleGen
INV-c7b83917-593e-4e41-9597-bf4a2a9df1c6,ID200180,CID-009,CA-0017,2025-02-22,2025-03-24,3752.28,USD,SampleGen
INV-1616ce67-33cd-4b75-ad71-c3ad3176a272,ID200181,CID-009,CA-0017,2025-05-28,2025-06-27,3493.52,USD,SampleGen
INV-e3b2d4f5-eef8-4e0d-a184-eb398c9370a8,ID200182,CID-009,CA-0017,2025-07-27,2025-08-26,945.44,USD,SampleGen
INV-4985b1d0-12db-49b0-b119-88f9994f6f33,ID200183,CID-009,CA-0017,2025-09-27,2025-10-27,1598.22,USD,SampleGen
INV-20720486-4b85-4308-be30-e6af9c26d2f7,ID200184,CID-009,CA-0017,2025-10-25,2025-11-24,915.6,USD,SampleGen
INV-70e3c246-c9db-4740-9556-e49a53e954ed,ID200185,CID-009,CA-0017,2025-11-06,2025-12-06,1780.68,USD,SampleGen
INV-b19bf8fd-4ce1-440c-ba22-487ae9786631,ID200186,CID-009,CA-0017,2025-12-27,2026-01-26,2272.48,USD,SampleGen
